Compiled_by,Database_ID,Species,Sex,Site,State,Country,Year,Diagnostic,Individuals,Indivs_positive,Collector_source,Orig_database,Disease_status,Accuracy,Latitude,Longitude,Dead_or_sick
RichardRetallick,1356,Litoria genimaculata,not recorded,"Big Tableland IMS, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.71389,145.27333,not noted
RichardRetallick,1357,Litoria genimaculata,not recorded,Lacey Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.85222,146.06333,not noted
RichardRetallick,1358,Litoria genimaculata,not recorded,Lacey Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.85222,146.06333,not noted
RichardRetallick,1359,Litoria rheocola,not recorded,Lacey Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.85222,146.06333,not noted
RichardRetallick,1360,Litoria genimaculata,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1361,Litoria genimaculata,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1362,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1363,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1364,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1365,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,1,K. McDonald / A. Freeman,K. McDonald,positive,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1366,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1367,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1368,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1369,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1370,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1371,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1372,Litoria genimaculata,not recorded,"Wrights Creek, nr Lake Eacham, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.28111,145.63056,not noted
RichardRetallick,1373,Litoria genimaculata,not recorded,"Kearney Creek, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.24167,145.775,not noted
RichardRetallick,1374,Litoria genimaculata,not recorded,"Kearney Creek, NQ",QLD,Australia,2000,Histology,1,1,K. McDonald / A. Freeman,K. McDonald,positive,acceptable,-17.24167,145.775,not noted
RichardRetallick,1375,Litoria rheocola,not recorded,"Kearney Creek, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.24167,145.775,not noted
RichardRetallick,1376,Litoria rheocola,not recorded,"Kearney Creek, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.24167,145.775,not noted
RichardRetallick,1377,Litoria rheocola,not recorded,"Kearney Creek, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.24167,145.775,not noted
RichardRetallick,1378,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.59889,145.75639,not noted
RichardRetallick,1379,Litoria nannotis,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.59889,145.75639,not noted
RichardRetallick,1380,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1381,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1382,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1383,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1384,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1385,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1386,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1387,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1388,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1389,Litoria genimaculata,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1390,Litoria rheocola,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1391,Litoria rheocola,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1392,Litoria rheocola,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1393,Litoria rheocola,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1394,Litoria rheocola,not recorded,"Nandroya Falls, Palmerston NP, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.58694,145.75722,not noted
RichardRetallick,1395,Litoria genimaculata,not recorded,"Massey Creek, nr Ravenshoe, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.61056,145.55972,not noted
RichardRetallick,1396,Litoria genimaculata,not recorded,"Massey Creek, nr Ravenshoe, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.61056,145.55972,not noted
RichardRetallick,1397,Litoria genimaculata,not recorded,"Massey Creek, nr Ravenshoe, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.61056,145.55972,not noted
RichardRetallick,1398,Litoria genimaculata,not recorded,"Massey Creek, nr Ravenshoe, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.61056,145.55972,not noted
RichardRetallick,1399,Litoria genimaculata,not recorded,"Massey Creek, nr Ravenshoe, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.61056,145.55972,not noted
RichardRetallick,1400,Litoria genimaculata,not recorded,"Massey Creek, nr Ravenshoe, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.61056,145.55972,not noted
RichardRetallick,1401,Litoria genimaculata,not recorded,"Massey Creek, nr Ravenshoe, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.61056,145.55972,not noted
RichardRetallick,1402,Litoria genimaculata,not recorded,"Barron River, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.43,145.48389,not noted
RichardRetallick,1403,Litoria genimaculata,not recorded,"Barron River, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.43,145.48389,not noted
RichardRetallick,1404,Litoria genimaculata,not recorded,"Dinner Falls Creek, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.42778,145.48833,not noted
RichardRetallick,1405,Litoria genimaculata,not recorded,"Dinner Falls Creek, Qld",QLD,Australia,2000,Histology,1,1,K. McDonald / A. Freeman,K. McDonald,positive,acceptable,-17.42778,145.48833,not noted
RichardRetallick,1406,Litoria genimaculata,not recorded,"Dinner Falls Creek, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.42778,145.48833,not noted
RichardRetallick,1407,Litoria genimaculata,not recorded,"Dinner Falls Creek, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.42778,145.48833,not noted
RichardRetallick,1408,Litoria genimaculata,not recorded,"Dinner Falls Creek, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.42778,145.48833,not noted
RichardRetallick,1409,Litoria genimaculata,not recorded,"Dinner Falls Creek, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.42778,145.48833,not noted
RichardRetallick,1410,Litoria genimaculata,not recorded,"Dinner Falls Creek, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.42778,145.48833,not noted
RichardRetallick,1411,Litoria genimaculata,not recorded,"Dinner Falls Creek, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.42778,145.48833,not noted
RichardRetallick,1412,Litoria genimaculata,not recorded,"Dinner Falls Creek, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.42778,145.48833,not noted
RichardRetallick,1413,Litoria genimaculata,not recorded,Broadwater Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.39389,145.95361,not noted
RichardRetallick,1414,Litoria genimaculata,not recorded,Broadwater Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.39389,145.95361,not noted
RichardRetallick,1415,Litoria lesueuri sensu lato,not recorded,Broadwater Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.39389,145.95361,not noted
RichardRetallick,1416,Litoria lesueuri sensu lato,not recorded,Broadwater Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.39389,145.95361,not noted
RichardRetallick,1417,Litoria lesueuri sensu lato,not recorded,Broadwater Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.39389,145.95361,not noted
RichardRetallick,1418,Litoria lesueuri sensu lato,not recorded,Broadwater Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.39389,145.95361,not noted
RichardRetallick,1419,Litoria lesueuri sensu lato,not recorded,Broadwater Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.39389,145.95361,not noted
RichardRetallick,1420,Litoria genimaculata,not recorded,Horse Swamp Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.07639,145.62611,not noted
RichardRetallick,1421,Litoria genimaculata,not recorded,Horse Swamp Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,no result,acceptable,-18.07639,145.62611,not noted
RichardRetallick,1422,Litoria genimaculata,not recorded,"K10, nr Kirrama, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.21333,145.80694,not noted
RichardRetallick,1423,Litoria genimaculata,not recorded,"K10, nr Kirrama, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.21333,145.80694,not noted
RichardRetallick,1424,Litoria genimaculata,not recorded,"K10, nr Kirrama, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.21333,145.80694,not noted
RichardRetallick,1425,Litoria genimaculata,not recorded,"K10, nr Kirrama, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,no result,acceptable,-18.21333,145.80694,not noted
RichardRetallick,1426,Litoria genimaculata,not recorded,"K10, nr Kirrama, NQ",QLD,Australia,2000,Histology,1,1,K. McDonald / A. Freeman,K. McDonald,positive,acceptable,-18.21333,145.80694,not noted
RichardRetallick,1427,Litoria genimaculata,not recorded,"K10, nr Kirrama, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.21333,145.80694,not noted
RichardRetallick,1428,Litoria genimaculata,not recorded,"K10, nr Kirrama, NQ",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-18.21333,145.80694,not noted
RichardRetallick,1429,Litoria genimaculata,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1430,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1431,Litoria nannotis,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1432,Litoria rheocola,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1433,Nyctimystes dayi,not recorded,"Tully - Intens Monit Site, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-17.77361,145.64472,not noted
RichardRetallick,1434,Litoria rheocola,not recorded,Cape Tribulation - Middle Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,no result,acceptable,-16.06278,145.457,not noted
RichardRetallick,1435,Litoria rheocola,not recorded,Cape Tribulation - Middle Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.06278,145.457,not noted
RichardRetallick,1436,Litoria rheocola,not recorded,Cape Tribulation - Middle Creek,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.06278,145.457,not noted
RichardRetallick,1437,Litoria genimaculata,not recorded,Cape Tribulation - PiLitoria genimaculataram Sands,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.06667,145.457,not noted
RichardRetallick,1438,Litoria rheocola,not recorded,Cape Tribulation - PiLitoria genimaculataram Sands,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.06667,145.457,not noted
RichardRetallick,1439,Litoria rheocola,not recorded,Cape Tribulation - PiLitoria genimaculataram Sands,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.06667,145.457,not noted
RichardRetallick,1440,Litoria rheocola,not recorded,Cape Tribulation - PiLitoria genimaculataram Sands,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.06667,145.457,not noted
RichardRetallick,1441,Litoria rheocola,not recorded,Cape Tribulation - PiLitoria genimaculataram Sands,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.06667,145.457,not noted
RichardRetallick,1442,Litoria rheocola,not recorded,Cape Tribulation - PiLitoria genimaculataram Sands,QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-16.06667,145.457,not noted
RichardRetallick,1443,Litoria genimaculata,not recorded,"Big Tableland IMS, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.71389,145.27333,not noted
RichardRetallick,1444,Litoria genimaculata,not recorded,"Big Tableland IMS, Qld",QLD,Australia,2000,Histology,1,0,K. McDonald / A. Freeman,K. McDonald,negative,acceptable,-15.71389,145.27333,not noted
